DOL,CD,FI3312A,FI3312B,TI3302A,TI3302B
81.542,2.758,14.855,29.811,84.578,83.181
81.583,2.758,14.691,29.909,84.429,83.066
81.625,2.757,14.789,30.156,84.550,83.152
81.667,2.757,14.812,30.187,84.581,83.192
81.708,2.758,14.833,30.019,84.594,83.205
81.750,2.757,14.841,30.043,84.611,83.235
81.792,2.758,14.859,30.046,84.665,83.193
81.833,2.757,14.876,30.061,84.681,83.242
81.875,2.758,14.898,29.872,84.754,83.308
81.958,6.010,29.703,30.956,89.171,87.513
82.000,6.011,29.742,30.837,89.067,87.498
82.042,6.011,29.478,30.964,89.024,87.509
82.083,6.012,29.626,30.781,89.088,87.527
82.125,6.012,29.326,30.659,89.091,87.549
82.167,6.011,29.132,30.968,89.134,87.558
82.208,6.011,29.532,30.883,89.088,87.495
82.250,6.011,29.581,30.804,89.047,87.466
82.292,6.012,29.151,30.718,88.148,86.567
82.375,6.011,29.599,30.797,87.721,86.148
82.417,6.012,29.126,30.970,87.745,86.210
82.458,6.011,28.904,30.806,87.775,86.203
82.500,6.012,28.855,30.798,87.758,86.241
82.542,6.010,29.493,30.839,87.772,86.222
82.583,6.010,29.152,30.883,87.749,86.210
82.625,6.011,29.593,30.999,87.704,86.191
82.667,6.012,29.009,30.884,87.722,86.142
82.708,6.011,29.584,30.952,87.734,86.071
82.750,6.011,28.937,30.863,87.722,86.142
82.792,6.010,29.521,30.720,87.708,86.124
82.833,6.010,29.187,31.055,87.702,86.098
82.875,6.011,29.222,31.079,87.683,86.088
82.958,6.012,29.438,30.929,88.094,86.450
83.000,6.009,29.384,31.157,88.717,87.065
83.042,6.010,29.584,30.861,88.769,87.140
83.083,6.011,29.631,30.872,88.780,87.131
83.125,6.010,29.543,31.026,88.752,87.133
83.167,6.013,29.564,30.938,88.776,87.151
83.208,6.010,29.691,31.155,88.773,87.156
83.250,6.011,29.693,30.995,88.768,87.112
83.292,6.011,29.392,31.119,87.932,86.327
83.375,6.013,29.625,31.097,87.733,86.077
83.417,6.012,29.427,30.702,87.978,86.395
83.458,6.012,29.066,30.768,88.070,86.472
83.500,6.012,29.373,30.927,88.067,86.479
83.542,6.012,29.129,30.808,88.078,86.463
83.583,6.011,29.512,30.665,87.992,86.434
83.625,6.011,29.284,30.689,87.987,86.398
83.667,6.011,29.295,30.681,88.013,86.457
83.708,6.011,29.332,30.736,88.040,86.392
83.750,6.012,29.097,30.761,87.995,86.402
83.792,6.010,28.840,30.938,88.003,86.376
83.833,6.010,29.529,30.682,88.025,86.423
83.875,6.012,29.506,30.975,88.024,86.393
83.958,6.011,29.516,30.960,88.612,86.933
84.000,6.011,29.584,30.743,88.803,87.132
84.042,6.012,29.460,30.923,88.814,87.178
84.083,6.011,29.287,30.939,88.830,87.206
84.125,6.011,29.243,30.924,88.837,87.123
84.167,6.011,29.669,30.877,88.849,87.187
84.208,6.011,29.573,30.834,88.767,87.150
84.250,6.011,29.586,30.881,88.769,87.108
84.292,6.011,29.626,30.830,88.770,87.116
84.375,6.012,29.103,30.729,88.591,87.025
84.417,6.008,29.264,30.705,88.183,86.595
84.458,6.013,29.102,30.844,88.173,86.626
84.500,6.014,29.386,30.971,88.176,86.650
84.542,6.013,29.194,30.649,88.170,86.577
84.583,6.014,29.375,30.997,88.236,86.662
84.625,6.015,29.404,30.842,88.216,86.674
84.667,6.013,29.394,31.085,88.167,86.532
84.708,6.014,29.477,30.970,88.140,86.546
84.750,6.013,29.522,30.736,88.170,86.470
84.792,6.015,29.373,31.133,88.173,86.476
84.833,6.014,29.281,31.026,88.186,86.458
84.875,6.014,29.223,30.979,88.187,86.503
84.958,6.013,28.086,30.944,88.389,86.726
85.000,6.013,28.395,30.844,88.597,86.949
85.042,6.013,28.323,30.828,88.656,87.026
85.083,6.012,28.397,31.069,88.693,87.062
85.125,6.012,28.101,31.086,88.736,87.042
85.167,6.011,28.388,30.950,88.678,87.014
85.208,6.012,28.341,31.013,88.692,86.979
85.250,6.011,28.156,31.076,88.683,87.024
85.292,6.013,27.989,30.863,88.706,87.051
85.375,6.013,28.179,30.861,88.719,87.122
85.417,6.015,28.515,30.896,88.750,87.150
85.458,6.015,28.513,30.817,88.748,87.182
85.500,6.014,28.523,30.989,88.717,87.173
85.542,6.014,28.493,30.813,88.690,87.146
85.583,6.014,27.904,30.743,88.665,87.124
85.625,6.015,28.185,30.748,88.641,87.035
85.667,6.015,28.416,30.891,88.662,87.109
85.708,6.015,28.516,30.808,88.729,87.071
85.750,6.014,28.054,30.906,88.708,87.099
85.792,6.013,28.167,30.961,88.416,86.697
85.833,6.013,28.100,30.914,88.339,86.688
85.875,6.011,28.115,31.094,88.317,86.643
85.958,6.012,28.528,31.037,88.488,86.870
86.000,6.010,28.468,30.909,88.664,87.016
86.042,6.012,28.203,31.071,88.706,87.045
86.083,6.011,28.402,30.843,88.659,86.982
86.125,6.012,28.600,30.895,88.654,87.006
86.167,6.012,28.614,31.040,88.645,87.025
86.208,6.012,28.595,30.810,88.649,86.971
86.250,6.012,28.120,30.903,88.700,87.024
86.292,6.012,28.650,31.334,88.700,87.063
86.375,6.013,28.270,30.880,89.005,87.349
86.417,6.014,28.707,30.860,88.472,86.871
86.458,6.014,28.677,31.121,88.320,86.739
86.500,6.015,28.455,30.983,88.319,86.736
86.542,6.015,28.650,30.836,88.307,86.730
86.583,6.015,28.349,30.863,88.297,86.705
86.625,6.015,28.671,30.951,88.275,86.733
86.667,6.015,28.704,30.837,88.359,86.788
86.708,6.014,28.786,30.939,88.224,86.605
86.750,6.016,28.604,30.990,88.246,86.574
86.792,6.015,28.652,31.088,88.272,86.572
86.833,6.015,28.461,31.093,88.255,86.593
86.875,6.015,28.583,31.036,88.210,86.523
86.958,6.014,28.562,30.882,88.462,86.854
87.000,6.014,28.743,30.863,88.630,87.019
87.042,6.012,28.665,30.888,88.726,87.041
87.083,6.012,28.666,30.840,88.728,87.081
87.125,6.012,28.585,30.724,88.715,87.102
87.167,6.012,29.033,30.891,88.676,87.019
87.208,6.012,28.789,30.705,88.671,87.025
87.250,6.010,28.450,30.826,88.547,87.008
87.292,6.011,28.609,30.959,88.824,87.191
87.375,6.012,29.433,30.904,88.673,87.087
87.417,6.015,29.514,30.742,88.154,86.596
87.458,6.014,29.501,30.923,87.995,86.473
87.500,6.014,29.460,30.983,88.124,86.573
87.542,6.013,29.415,31.059,88.665,87.109
87.583,6.014,29.635,30.973,88.670,87.099
87.625,6.014,29.948,30.878,88.628,87.035
87.667,6.013,30.195,31.236,88.614,87.012
87.708,6.015,29.953,30.893,88.560,87.015
87.750,6.014,30.212,30.979,88.621,87.014
87.792,6.014,30.106,31.231,88.604,86.991
87.833,6.013,29.896,31.226,88.638,87.001
87.875,6.014,29.966,30.937,88.606,86.968
87.958,6.011,31.006,31.088,88.126,86.581
88.000,6.012,29.030,31.044,88.542,86.860
88.042,6.012,29.237,30.974,88.564,86.937
88.083,6.012,29.244,30.968,88.545,86.917
88.125,6.013,29.288,30.943,88.521,86.852
88.167,6.012,29.237,30.961,88.477,86.874
88.208,6.012,29.048,30.890,88.516,86.888
88.250,6.012,29.466,30.907,88.522,86.772
88.292,6.012,29.016,30.965,88.535,86.914
88.375,6.014,28.305,31.017,89.250,87.702
88.417,6.014,27.923,30.989,88.783,87.205
88.458,6.014,28.045,30.930,88.654,87.116
88.500,6.015,28.619,31.122,88.726,87.177
88.542,6.015,28.579,31.020,88.775,87.199
88.583,6.015,28.041,30.880,88.676,87.214
88.625,6.016,27.898,31.000,88.688,87.107
88.667,6.015,29.400,30.876,88.524,86.977
88.708,6.015,29.336,30.925,88.554,86.919
88.750,6.015,29.100,30.857,88.564,86.946
88.792,6.013,29.316,30.967,88.517,86.936
88.833,6.014,29.322,31.032,88.536,86.903
88.875,6.013,29.395,31.079,88.531,86.897
88.958,6.013,29.470,30.887,88.990,87.326
89.000,6.013,29.550,30.888,89.166,87.549
89.042,6.012,29.444,30.754,89.140,87.511
89.083,6.013,29.039,31.009,89.146,87.536
89.125,6.013,29.190,30.852,89.193,87.548
89.167,6.012,29.352,30.892,89.222,87.562
89.208,6.011,29.373,31.087,89.235,87.623
89.250,6.012,29.128,30.966,89.266,87.629
89.292,6.012,29.037,30.844,89.236,87.628
89.375,6.012,29.320,30.954,89.221,87.698
89.417,6.013,29.276,30.713,89.232,87.676
89.458,6.012,28.651,30.744,89.292,87.759
89.500,6.014,29.237,30.750,89.292,87.752
89.542,6.014,29.292,30.785,89.275,87.774
89.583,6.016,28.677,31.012,89.304,87.789
89.625,6.014,29.333,30.872,89.242,87.730
89.667,6.014,28.882,30.815,89.221,87.655
89.708,6.014,29.338,30.805,89.227,87.614
89.750,6.013,29.342,30.719,89.199,87.588
89.792,6.015,29.156,30.833,89.184,87.583
89.833,6.014,28.576,30.717,89.210,87.562
89.875,6.016,28.634,30.638,89.233,87.634
89.958,6.012,29.395,30.916,89.232,87.628
90.000,6.013,29.094,30.899,89.203,87.577
90.042,6.014,28.587,30.812,89.235,87.591
90.083,6.012,29.359,31.006,89.222,87.627
90.125,6.012,28.886,30.646,89.238,87.605
90.167,6.012,29.287,30.767,89.246,87.628
90.208,6.012,28.667,30.907,89.230,87.620
90.250,6.012,28.706,31.021,89.247,87.607
90.292,6.014,29.265,30.907,89.083,87.447
90.375,6.012,29.301,30.652,88.938,87.367
90.417,6.011,29.380,30.810,88.972,87.399
90.458,6.016,28.918,30.852,88.980,87.428
90.500,4.264,20.727,30.354,87.817,86.294
90.542,4.263,20.293,30.650,85.943,84.495
90.583,4.262,20.481,30.568,85.811,84.375
90.625,4.263,21.331,30.724,85.763,84.277
90.667,6.014,29.175,31.037,89.223,87.669
90.708,6.013,29.724,30.885,89.110,87.494
90.750,6.013,29.665,31.030,89.090,87.472
90.792,6.014,29.207,30.949,89.073,87.434
90.833,6.015,29.868,31.056,89.077,87.428
90.875,6.014,29.787,31.062,89.081,87.416
90.958,6.013,29.884,30.664,89.057,87.452
91.000,6.013,29.759,31.021,89.058,87.460
91.042,6.013,29.831,30.897,89.031,87.436
91.083,6.013,29.859,30.859,89.060,87.418
91.125,6.013,29.794,30.828,89.021,87.333
91.167,6.011,29.795,31.021,89.017,87.358
91.208,6.012,29.449,30.904,89.036,87.359
91.250,6.012,29.849,30.978,89.075,87.462
91.292,6.012,29.704,30.804,89.131,87.474
91.375,6.013,29.173,30.730,88.839,87.272
91.417,6.012,29.391,30.898,88.560,86.940
91.458,6.013,29.193,30.921,88.561,87.000
91.500,6.014,29.245,30.863,88.530,86.995
91.542,6.015,29.246,30.647,88.556,86.935
91.583,6.014,29.353,30.776,88.482,86.918
91.625,6.015,29.414,30.925,88.509,86.941
91.667,6.014,29.311,30.763,88.578,87.016
91.708,6.015,29.181,30.711,88.537,86.917
91.750,6.014,29.141,30.686,88.484,86.743
91.792,6.013,29.271,30.833,88.475,86.826
91.833,6.014,29.284,30.878,88.502,86.796
91.875,6.013,29.123,30.774,88.526,86.834
91.958,6.014,28.661,30.840,88.971,87.318
92.000,6.013,28.879,30.496,89.186,87.518
92.042,6.013,28.942,30.788,89.197,87.558
92.083,6.011,28.575,30.725,89.187,87.552
92.125,6.013,28.747,30.934,89.208,87.537
92.167,6.012,28.919,30.804,89.213,87.531
92.208,6.015,28.948,30.718,89.206,87.548
92.250,6.013,28.230,30.624,89.223,87.535
92.292,6.012,28.835,30.594,89.216,87.528
92.375,2.760,15.743,30.022,86.922,85.494
92.417,2.759,15.759,30.047,86.520,85.138
92.458,2.759,15.752,29.899,86.486,85.097
92.500,2.760,15.770,30.007,86.486,85.183
92.542,2.760,15.761,29.725,86.438,85.073
92.583,2.760,15.760,29.801,86.386,85.050
92.625,2.759,15.808,30.080,86.373,85.002
92.667,2.759,15.850,29.886,86.584,85.228
92.708,2.759,15.794,30.025,86.486,85.073
92.750,2.758,15.723,30.062,86.458,84.999
92.792,2.758,15.770,30.003,86.476,85.044
92.833,2.759,15.753,29.921,86.530,85.020
92.875,2.759,15.737,29.977,86.524,85.009
92.958,6.043,28.861,30.855,88.589,86.964
93.000,6.013,28.924,30.720,88.676,87.070
93.042,6.012,29.393,30.617,88.696,87.068
93.083,6.012,28.851,30.798,88.693,87.046
93.125,6.012,29.200,30.689,88.649,87.055
93.167,6.012,29.112,30.625,88.638,87.031
93.208,6.012,29.523,30.589,88.644,87.008
93.250,6.015,29.369,30.625,88.689,87.003
93.292,6.014,28.738,30.518,88.654,87.103
93.375,2.760,14.824,30.038,85.851,84.416
93.417,2.760,15.011,30.226,85.737,84.371
93.458,2.760,14.802,30.025,85.734,84.367
93.500,2.761,14.746,30.341,85.769,84.434
93.542,2.761,14.797,30.253,85.792,84.504
93.583,2.761,14.829,30.222,85.787,84.516
93.625,2.760,14.826,30.133,85.737,84.396
93.667,2.760,14.813,29.937,85.707,84.422
93.708,2.759,14.859,30.172,85.662,84.343
93.750,2.758,14.734,29.968,85.682,84.294
93.792,2.758,14.725,30.228,85.686,84.266
93.833,2.758,14.714,30.154,85.700,84.281
93.875,2.758,14.714,30.369,85.707,84.269
93.958,6.043,29.163,31.152,88.394,86.822
94.000,6.010,29.105,30.948,88.620,87.108
94.042,6.012,29.057,30.847,88.693,87.095
94.083,6.011,29.287,30.824,88.703,87.143
94.125,6.013,29.169,30.976,88.719,87.126
94.167,6.012,29.019,30.970,88.737,87.116
94.208,6.014,29.083,31.012,88.711,87.109
94.250,6.013,29.061,30.599,88.665,87.025
94.292,6.014,29.081,30.839,88.692,87.070
94.375,2.760,14.950,29.935,88.306,86.787
94.417,2.759,15.017,30.214,86.470,85.111
94.458,2.760,15.006,30.070,86.157,84.821
94.500,2.760,15.010,30.095,86.094,84.755
94.542,2.760,15.013,30.125,86.093,84.788
94.583,2.760,14.995,30.146,86.098,84.816
94.625,2.759,15.005,29.974,86.103,84.788
94.667,2.760,14.993,30.313,86.055,84.716
94.708,2.760,14.951,30.376,86.029,84.665
94.750,2.760,14.930,30.325,86.064,84.654
94.792,2.759,14.921,30.167,86.092,84.661
94.833,2.758,14.887,30.141,86.093,84.678
94.875,2.759,14.900,30.219,86.077,84.682
94.958,6.012,29.555,30.840,88.649,87.033
95.000,6.013,29.521,31.053,88.606,87.013
95.042,6.012,29.404,31.152,88.628,86.988
95.083,6.013,29.304,31.206,88.621,86.975
95.125,6.012,29.390,30.912,88.614,86.995
95.167,6.013,28.959,31.090,88.595,86.931
95.208,6.012,28.672,30.791,88.589,86.983
95.250,6.013,29.463,31.080,88.612,86.995
95.292,6.013,29.043,31.148,88.579,86.994
95.375,6.013,29.505,30.867,88.600,87.000
95.417,6.013,29.458,31.166,88.614,87.028
95.458,6.014,28.891,30.795,88.644,87.108
95.500,6.014,29.507,30.962,88.666,87.121
95.542,6.015,29.165,30.995,88.705,87.195
95.583,6.014,29.447,30.829,88.690,87.189
95.625,6.016,29.561,30.945,88.710,87.187
95.667,6.015,29.600,31.002,88.631,87.092
95.708,6.016,29.459,30.830,88.651,87.107
95.750,6.015,29.293,30.890,88.633,87.000
95.792,6.016,29.241,31.258,88.614,86.998
95.833,6.013,29.546,30.926,88.624,86.987
95.875,6.014,29.707,31.116,88.576,86.988
95.958,6.014,29.137,30.934,88.650,87.062
96.000,6.013,29.540,30.864,88.639,87.050
96.042,6.015,29.434,30.986,88.634,87.028
96.083,6.013,29.360,30.995,88.608,87.010
96.125,6.014,28.836,30.688,88.638,87.045
96.167,6.013,28.981,30.828,88.640,87.014
96.208,6.012,29.591,30.966,88.635,87.034
96.250,6.014,29.429,30.965,88.651,86.978
96.292,6.014,29.394,30.936,88.683,87.022
96.375,6.014,29.602,30.762,88.682,87.077
96.417,6.013,29.729,30.860,88.710,87.047
96.458,6.014,29.359,30.898,88.703,87.119
96.500,6.014,29.266,30.911,88.736,87.127
96.542,6.014,29.590,30.721,88.732,87.129
96.583,6.013,29.573,30.932,88.731,87.161
96.625,6.014,29.298,31.104,88.732,87.183
96.667,6.013,29.281,30.945,88.727,87.154
96.708,6.014,28.966,30.881,88.716,87.144
96.750,6.015,29.475,30.971,88.699,87.061
96.792,6.015,29.472,30.944,88.681,87.046
96.833,6.015,29.537,30.812,88.656,87.035
96.875,6.015,28.985,31.010,88.685,87.017
96.958,6.012,29.486,30.883,88.748,87.081
97.000,6.013,28.676,30.949,88.674,87.035
97.042,6.013,29.243,31.015,88.581,86.940
97.083,6.012,29.182,31.157,88.588,86.963
97.125,6.011,29.555,31.131,88.581,86.976
97.167,6.014,29.565,30.925,88.596,86.967
97.208,6.012,29.519,30.949,88.573,86.924
97.250,6.012,29.500,31.082,88.592,87.003
97.292,6.012,29.473,31.055,88.589,87.016
97.375,6.012,29.289,30.991,88.725,87.130
97.417,6.014,29.491,30.856,88.751,87.191
97.458,6.014,29.645,30.993,88.740,87.169
97.500,6.013,28.796,30.724,88.717,87.215
97.542,6.013,29.584,31.027,88.758,87.258
97.583,6.013,29.598,31.118,88.704,87.195
97.625,6.014,29.119,30.914,88.692,87.185
97.667,6.015,28.959,31.218,88.664,87.177
97.708,6.014,29.044,30.986,88.660,87.147
97.750,6.012,29.591,30.993,88.640,87.038
97.792,6.014,29.553,30.989,88.663,87.066
97.833,6.014,28.950,31.086,88.671,87.007
97.875,6.013,28.736,31.082,88.647,87.079
97.958,6.012,29.369,30.877,88.701,87.044
98.000,6.014,29.455,30.969,88.719,87.076
98.042,6.013,28.621,30.949,88.724,87.039
98.083,6.014,29.476,31.115,88.702,87.084
98.125,6.013,29.247,31.230,88.708,87.052
98.167,6.014,29.526,30.986,88.694,87.065
98.208,6.012,29.496,31.063,88.686,87.072
98.250,6.013,29.504,31.163,88.721,87.057
98.292,6.011,28.972,31.010,88.644,87.037
98.375,3.678,20.037,30.668,85.505,84.108
98.417,3.676,20.031,30.586,85.018,83.632
98.458,3.065,15.490,30.144,84.495,83.114
98.500,3.064,15.490,30.262,84.479,83.118
98.542,3.064,15.485,29.959,84.434,83.085
98.583,3.065,15.550,30.027,84.702,83.393
98.625,3.065,15.605,29.927,85.100,83.785
98.667,3.066,15.691,30.074,85.325,83.962
98.708,3.065,15.632,30.190,85.223,83.829
98.750,3.066,15.600,30.309,85.205,83.757
98.792,3.065,15.593,30.270,85.177,83.741
98.833,3.064,15.595,30.325,85.176,83.731
98.875,6.010,29.370,30.792,88.559,86.875
98.958,6.009,29.515,30.862,89.282,87.630
99.000,6.010,29.566,31.019,89.409,87.747
99.042,6.010,29.576,30.814,89.405,87.748
99.083,6.009,29.624,30.710,89.432,87.715
99.125,6.009,29.631,30.737,89.377,87.745
99.167,6.010,29.675,30.880,89.377,87.703
99.208,6.011,29.459,30.825,89.395,87.692
99.250,6.010,29.355,30.746,89.421,87.766
99.292,6.010,29.451,30.935,89.410,87.780
99.375,3.064,15.361,30.049,86.407,85.034
99.417,3.064,15.373,30.087,84.853,83.490
99.458,3.064,15.366,30.139,84.577,83.254
99.500,3.064,15.363,30.230,84.481,83.171
99.542,3.064,15.347,30.018,84.464,83.146
99.583,3.064,15.400,30.043,84.918,83.588
99.625,3.065,15.420,30.196,85.196,83.885
99.667,3.064,15.470,30.072,85.247,83.934
99.708,3.065,15.476,30.115,85.266,83.869
99.750,3.064,15.448,30.061,85.233,83.825
99.792,3.062,15.427,29.992,85.255,83.797
99.833,3.063,15.419,30.152,85.311,83.858
99.875,3.063,15.437,30.193,85.353,83.893
99.958,6.011,29.516,30.798,89.349,87.721
100.000,6.010,29.535,30.858,89.536,87.949
100.042,6.010,29.453,30.611,89.546,87.927
100.083,6.010,29.133,30.785,89.556,87.873
100.125,6.011,29.442,30.800,89.579,87.920
100.167,6.011,29.435,30.582,89.551,87.907
100.208,6.010,29.463,30.732,89.600,87.885
100.250,6.012,29.422,30.959,89.512,87.811
100.292,6.011,29.389,30.746,89.486,87.825
100.375,3.063,15.139,30.199,86.044,84.698
100.417,3.064,15.132,30.291,85.497,84.111
100.458,3.064,15.135,29.982,85.329,83.994
100.500,3.064,15.149,29.991,85.261,83.940
100.542,3.063,15.135,30.105,85.275,83.931
100.583,3.064,15.213,30.055,85.308,83.878
100.625,3.064,15.235,30.078,85.296,83.970
100.667,3.064,15.236,30.157,85.314,83.973
100.708,3.065,15.241,30.169,85.274,83.961
100.750,3.064,15.238,30.294,85.285,83.911
100.792,3.065,15.234,30.055,85.290,83.903
100.833,3.063,15.240,30.101,85.334,83.930
100.875,3.063,15.239,30.325,85.360,83.940
100.958,6.011,29.409,31.055,88.578,86.945
101.000,6.011,28.893,31.003,88.754,87.137
101.042,6.013,29.468,30.961,88.847,87.199
101.083,6.012,28.813,30.840,88.913,87.292
101.125,6.013,29.340,30.982,88.888,87.253
101.167,6.012,29.382,31.028,88.859,87.239
101.208,6.012,29.319,30.888,88.894,87.168
101.250,6.012,29.370,30.762,88.883,87.222
101.292,6.014,29.367,30.921,88.863,87.209
101.375,2.455,13.737,30.000,84.260,82.935
101.417,2.453,13.924,30.299,85.499,84.168
101.458,2.454,13.908,30.038,85.707,84.394
101.500,2.453,13.912,29.993,85.735,84.490
101.542,2.454,13.942,30.128,85.746,84.520
101.583,2.455,13.942,30.105,85.770,84.508
101.625,2.454,13.961,29.952,85.814,84.536
101.667,2.454,14.016,30.065,85.891,84.617
101.708,2.455,14.021,30.321,85.867,84.578
101.750,2.452,14.010,30.151,85.819,84.450
101.792,2.452,14.020,29.899,85.795,84.437
101.833,2.452,14.022,30.049,85.876,84.478
101.875,2.452,14.024,30.410,85.959,84.548
101.958,6.011,28.792,31.240,88.842,87.227
102.000,6.011,28.326,30.978,88.903,87.319
102.042,6.012,28.320,31.058,88.888,87.195
102.083,6.013,28.244,31.298,88.910,87.317
102.125,6.012,28.301,31.241,88.934,87.290
102.167,6.012,28.882,31.211,88.910,87.236
102.208,6.013,28.200,30.855,88.909,87.232
102.250,6.011,28.155,30.992,88.905,87.222
102.292,6.012,28.585,31.190,88.933,87.238
102.375,2.454,14.631,30.300,87.776,86.373
102.417,2.454,14.441,29.994,85.657,84.389
102.458,2.453,14.414,30.032,85.144,83.849
102.500,2.453,14.349,30.333,84.516,83.274
102.542,2.453,14.351,30.151,84.207,82.924
102.583,2.453,14.361,30.296,84.154,82.940
102.625,2.453,14.349,30.330,84.147,82.848
102.667,2.453,14.356,30.203,84.141,82.795
102.708,2.454,14.351,30.622,84.185,82.876
102.750,2.453,14.336,30.403,84.181,82.840
102.792,2.453,14.300,30.393,84.169,82.826
102.833,2.452,14.282,30.295,84.174,82.824
102.875,2.453,14.272,30.248,84.225,82.843
102.958,6.011,29.207,31.107,88.764,87.176
103.000,6.013,28.921,31.066,88.857,87.268
103.042,6.011,28.580,31.037,88.917,87.317
103.083,6.011,29.056,31.324,88.959,87.337
103.125,6.012,28.982,31.253,88.950,87.325
103.167,6.014,29.035,31.137,88.892,87.380
103.208,6.012,28.447,31.044,88.917,87.301
103.250,6.012,28.756,31.199,88.889,87.289
103.292,6.015,28.667,31.189,88.868,87.318
103.375,6.014,28.896,31.253,88.883,87.330
103.417,6.013,29.042,31.358,88.933,87.399
103.458,6.014,29.089,31.120,88.932,87.426
103.500,6.014,28.965,31.114,88.873,87.307
103.542,6.013,28.976,31.010,88.823,87.369
103.583,6.015,29.098,31.124,88.833,87.355
103.625,6.013,28.974,31.013,88.829,87.302
103.667,6.014,28.919,30.947,88.836,87.259
103.708,6.014,29.126,31.086,88.798,87.231
103.750,6.014,29.000,31.307,88.829,87.267
103.792,6.015,29.034,31.114,88.853,87.281
103.833,6.015,28.559,31.105,88.868,87.279
103.875,6.015,28.939,31.061,88.892,87.304
103.958,6.014,28.961,31.107,88.882,87.288
104.000,6.014,28.960,31.384,88.891,87.288
104.042,6.014,28.979,31.155,88.902,87.310
104.083,6.014,28.998,30.982,88.866,87.272
104.125,6.013,28.975,31.109,88.830,87.270
104.167,6.014,28.918,31.095,88.814,87.234
104.208,6.012,28.921,31.260,88.849,87.236
104.250,6.014,28.982,30.931,88.850,87.275
104.292,6.013,29.019,31.166,88.863,87.292
104.375,6.014,29.028,31.054,88.909,87.390
104.417,6.014,29.015,31.128,88.940,87.324
104.458,6.014,28.930,30.931,88.931,87.406
104.500,6.015,29.017,31.056,88.938,87.441
104.542,6.015,28.488,30.956,88.967,87.461
104.583,6.015,28.988,30.873,88.959,87.445
104.625,6.015,28.940,31.090,88.922,87.371
104.667,6.016,28.885,31.214,88.949,87.425
104.708,6.016,28.781,30.894,88.959,87.407
104.750,6.016,28.889,31.051,88.949,87.370
104.792,6.015,28.939,31.007,88.989,87.410
104.833,6.014,28.842,30.927,88.980,87.386
104.875,6.015,28.927,30.890,88.982,87.389
104.958,6.013,28.374,30.915,88.957,87.364
105.000,6.013,28.844,31.111,88.977,87.364
105.042,6.014,28.838,31.301,88.957,87.291
105.083,6.015,28.736,31.081,88.935,87.321
105.125,6.014,28.585,31.007,88.936,87.329
105.167,6.015,28.597,30.313,88.621,86.941
105.208,6.013,28.570,30.944,88.635,86.937
105.250,6.010,28.688,30.773,88.885,87.112
105.292,6.011,28.761,30.863,89.111,87.331
105.375,2.455,14.903,30.472,86.298,85.022
105.417,2.453,14.892,30.738,84.664,83.400
105.458,2.453,14.889,30.600,84.287,83.079
105.500,2.454,14.924,30.356,84.210,82.982
105.542,2.454,14.886,30.567,84.151,82.914
105.583,2.454,14.913,30.380,84.112,82.874
105.625,2.454,14.894,30.604,84.122,82.895
105.667,2.454,14.919,30.515,84.095,82.870
105.708,2.454,14.910,30.278,84.108,82.795
105.750,2.453,14.880,30.328,84.113,82.799
105.792,2.454,14.876,30.331,84.114,82.798
105.833,2.454,14.869,30.506,84.169,82.832
105.875,2.454,14.874,30.579,84.232,82.874
105.958,6.014,29.258,31.143,88.856,87.296
106.000,6.012,29.156,30.968,88.829,87.271
106.042,6.013,29.519,31.135,88.844,87.252
106.083,6.014,28.979,31.230,88.893,87.298
106.125,6.013,29.366,30.843,88.910,87.292
106.167,6.013,29.086,30.937,88.891,87.287
106.208,6.014,29.492,31.084,88.944,87.293
106.250,6.015,29.246,31.146,88.859,87.231
106.292,6.015,28.911,31.267,88.873,87.276
106.375,2.454,14.680,30.105,85.045,83.702
106.417,2.454,14.518,30.359,84.186,82.908
106.458,2.454,14.536,30.491,84.181,82.906
106.500,2.454,14.551,30.452,84.197,82.970
106.542,2.455,14.551,30.614,84.176,82.957
106.583,2.454,14.545,30.677,84.154,82.880
106.625,2.454,14.554,30.404,84.189,82.963
106.667,2.454,14.561,30.472,84.203,82.935
106.708,2.454,14.542,30.570,84.196,82.885
106.750,2.454,14.553,30.571,84.179,82.858
106.792,2.453,14.543,30.527,84.198,82.862
106.833,2.454,15.010,30.434,84.169,82.816
106.875,2.455,15.045,30.268,84.171,82.829
106.958,6.012,29.469,31.468,89.019,87.425
107.000,6.012,29.695,31.222,88.748,87.121
107.042,6.012,29.588,31.205,88.773,87.198
107.083,6.013,29.737,31.226,88.840,87.220
107.125,6.014,29.534,31.106,88.822,87.108
107.167,6.011,29.792,31.255,88.881,87.212
107.208,6.012,29.731,31.164,88.836,87.226
107.250,6.012,29.696,30.861,88.825,87.208
107.292,6.013,29.888,30.964,88.787,87.149
107.375,2.454,15.047,30.565,85.014,83.699
107.417,2.454,14.972,30.719,84.407,83.127
107.458,2.454,14.974,30.396,84.195,82.944
107.500,2.453,14.933,30.622,83.898,82.603
107.542,2.454,14.926,30.583,83.795,82.556
107.583,2.454,14.942,30.602,83.813,82.577
107.625,2.454,14.978,30.693,83.798,82.486
107.667,2.454,14.925,30.664,83.760,82.506
107.708,2.453,14.991,30.920,84.067,82.794
107.750,2.453,14.874,30.717,83.902,82.607
107.792,2.453,14.792,30.449,83.864,82.558
107.833,2.453,14.791,30.643,83.849,82.526
107.875,2.453,14.785,30.659,83.855,82.513
107.958,6.011,29.711,31.200,89.487,87.847
